Id	CENPI	Type	CancerType
TCGA-OR-A5JP-01A	0.48571729758536586	Tumor	ACC
TCGA-OR-A5JG-01A	0.6780570629467777	Tumor	ACC
TCGA-OR-A5LG-01A	0.45232611035104603	Tumor	ACC
TCGA-OR-A5JR-01A	0.5666239199416184	Tumor	ACC
TCGA-OR-A5KU-01A	0.27947210911979753	Tumor	ACC
TCGA-OR-A5LS-01A	0.6008970487109604	Tumor	ACC
TCGA-OR-A5L9-01A	0.08354209244132929	Tumor	ACC
TCGA-OR-A5JQ-01A	0.5562552317660445	Tumor	ACC
TCGA-OR-A5K4-01A	1.1090928760120353	Tumor	ACC
TCGA-OR-A5JL-01A	0.5573656530861597	Tumor	ACC
TCGA-OR-A5LC-01A	1.398882131738919	Tumor	ACC
TCGA-OR-A5K2-01A	0.8307548438310209	Tumor	ACC
TCGA-P6-A5OG-01A	1.743182014613172	Tumor	ACC
TCGA-OR-A5JW-01A	0.2604183337965175	Tumor	ACC
TCGA-OR-A5KO-01A	1.5360995245648394	Tumor	ACC
TCGA-OR-A5J8-01A	0.5751520304331281	Tumor	ACC
TCGA-PA-A5YG-01A	0.3244035596699694	Tumor	ACC
TCGA-OR-A5KV-01A	0.28567358179758834	Tumor	ACC
TCGA-OR-A5L4-01A	1.2510129525958393	Tumor	ACC
TCGA-OR-A5KX-01A	0.4276284472046119	Tumor	ACC
TCGA-OR-A5L8-01A	0.19612501205256214	Tumor	ACC
TCGA-OR-A5JO-01A	0.2961524918606137	Tumor	ACC
TCGA-OR-A5JA-01A	1.6705860725043769	Tumor	ACC
TCGA-OR-A5LO-01A	0.8230815147830551	Tumor	ACC
TCGA-OR-A5JM-01A	2.5511351518286807	Tumor	ACC
TCGA-OR-A5JV-01A	0.5878044648859619	Tumor	ACC
TCGA-OR-A5JB-01A	1.634762000924821	Tumor	ACC
TCGA-OR-A5LA-01A	0.09578639408201707	Tumor	ACC
TCGA-OR-A5JE-01A	0.7253934257484758	Tumor	ACC
TCGA-OR-A5JZ-01A	0.7767892819623634	Tumor	ACC
TCGA-OR-A5KT-01A	0.26098628170287563	Tumor	ACC
TCGA-OR-A5KZ-01A	1.770333266891957	Tumor	ACC
TCGA-OR-A5LJ-01A	1.3101596055693867	Tumor	ACC
TCGA-OR-A5LB-01A	0.41790712432574517	Tumor	ACC
TCGA-OR-A5LT-01A	0.6771613575217195	Tumor	ACC
TCGA-OR-A5LD-01A	0.5943343830172476	Tumor	ACC
TCGA-OR-A5J2-01A	0.5671384865611431	Tumor	ACC
TCGA-PK-A5HB-01A	1.9712758328630242	Tumor	ACC
TCGA-OR-A5JS-01A	0.9308040927643783	Tumor	ACC
TCGA-OR-A5K6-01A	0.32163484736365344	Tumor	ACC
TCGA-OR-A5JY-01A	1.5990870279843592	Tumor	ACC
TCGA-OR-A5JT-01A	0.5603332063453177	Tumor	ACC
TCGA-PK-A5H8-01A	0.8177460802471894	Tumor	ACC
TCGA-OR-A5JX-01A	0.05743278443421967	Tumor	ACC
TCGA-OR-A5LK-01A	0.1351121990216917	Tumor	ACC
TCGA-P6-A5OF-01A	0.8611528294084088	Tumor	ACC
TCGA-OR-A5JI-01A	0.12125335277552769	Tumor	ACC
TCGA-OR-A5K5-01A	1.1454418534311541	Tumor	ACC
TCGA-OR-A5JC-01A	0.4123550898110666	Tumor	ACC
TCGA-OR-A5KW-01A	0.9435209514661511	Tumor	ACC
TCGA-OR-A5JJ-01A	1.0164521255407568	Tumor	ACC
TCGA-OR-A5JD-01A	0.24516776117178257	Tumor	ACC
TCGA-OR-A5LM-01A	0.2891102303050272	Tumor	ACC
TCGA-PK-A5HA-01A	0.35339182273088365	Tumor	ACC
TCGA-OR-A5JF-01A	0.18902144094753498	Tumor	ACC
TCGA-OR-A5LH-01A	0.21489820660907472	Tumor	ACC
TCGA-OR-A5K1-01A	0.5243221535776923	Tumor	ACC
TCGA-OR-A5LN-01A	0.1446503400280258	Tumor	ACC
TCGA-OR-A5LE-01A	1.4039149552691264	Tumor	ACC
TCGA-OR-A5L3-01A	0.13057759472486857	Tumor	ACC
TCGA-OU-A5PI-01A	0.7946443018375587	Tumor	ACC
TCGA-OR-A5K8-01A	0.4607799261365764	Tumor	ACC
TCGA-OR-A5K0-01A	0.48485051652702627	Tumor	ACC
TCGA-OR-A5KY-01A	1.5876738843872866	Tumor	ACC
TCGA-OR-A5J9-01A	0.35229669494964677	Tumor	ACC
TCGA-OR-A5J1-01A	0.3492574642007368	Tumor	ACC
TCGA-OR-A5J5-01A	0.6088074141165816	Tumor	ACC
TCGA-OR-A5L6-01A	0.3881585490808734	Tumor	ACC
TCGA-OR-A5LP-01A	0.35910657381457206	Tumor	ACC
TCGA-OR-A5K9-01A	1.5640284344365214	Tumor	ACC
TCGA-OR-A5J7-01A	1.7717788208525547	Tumor	ACC
TCGA-PK-A5H9-01A	0.19126098068607436	Tumor	ACC
TCGA-OR-A5LR-01A	0.36625346200223885	Tumor	ACC
TCGA-OR-A5JK-01A	0.38233280872868586	Tumor	ACC
TCGA-OR-A5J6-01A	0.062283637418093285	Tumor	ACC
TCGA-OR-A5LL-01A	0.08460239731081766	Tumor	ACC
TCGA-OR-A5K3-01A	0.42271902826720215	Tumor	ACC
TCGA-OR-A5J3-01A	0.4225436603383907	Tumor	ACC
TCGA-OR-A5L5-01A	0.17132493767014806	Tumor	ACC
TCGA-FD-A3SS-01A	1.6838917085712346	Tumor	BLCA
TCGA-FD-A43S-01A	0.27373834626602034	Tumor	BLCA
TCGA-UY-A78K-01A	1.453510938056814	Tumor	BLCA
TCGA-DK-A2HX-01A	0.9444076596865247	Tumor	BLCA
TCGA-DK-A1A3-01A	1.3669061365446273	Tumor	BLCA
TCGA-GC-A6I3-01A	1.4097633846663435	Tumor	BLCA
TCGA-XF-AAMJ-01A	1.0738173063174763	Tumor	BLCA
TCGA-GC-A6I1-01A	0.8160084417344431	Tumor	BLCA
TCGA-ZF-A9RL-01A	1.4695987849309218	Tumor	BLCA
TCGA-DK-A3IL-01A	1.3104382729209634	Tumor	BLCA
TCGA-E7-A6MF-01A	0.13819822621022124	Tumor	BLCA
TCGA-BT-A20R-01A	1.244442500859913	Tumor	BLCA
TCGA-H4-A2HQ-01A	1.5403769000244678	Tumor	BLCA
TCGA-GV-A3QH-01A	1.583658133249433	Tumor	BLCA
TCGA-4Z-AA82-01A	2.3333082056606895	Tumor	BLCA
TCGA-E7-A4XJ-01A	0.5222976974931324	Tumor	BLCA
TCGA-XF-A8HE-01A	1.67789685187969	Tumor	BLCA
TCGA-XF-A9T0-01A	1.6682723252677651	Tumor	BLCA
TCGA-FD-A5BT-01A	0.6650665977780148	Tumor	BLCA
TCGA-FD-A3SN-01A	1.7755994768684313	Tumor	BLCA
TCGA-G2-AA3C-01A	1.4313337294923147	Tumor	BLCA
TCGA-HQ-A2OE-01A	1.50276592740003	Tumor	BLCA
TCGA-BL-A3JM-01A	2.3035567111887243	Tumor	BLCA
TCGA-XF-AAN3-01A	0.5656787216186852	Tumor	BLCA
TCGA-FD-A3SR-01A	1.4686758044419288	Tumor	BLCA
TCGA-4Z-AA89-01A	0.8624235473667482	Tumor	BLCA
TCGA-G2-A2EO-01A	1.1601909767279643	Tumor	BLCA
TCGA-ZF-AA5H-01A	1.826064185146079	Tumor	BLCA
TCGA-BT-A20V-01A	1.8691424766015832	Tumor	BLCA
TCGA-GC-A3WC-01A	1.4431777131578247	Tumor	BLCA
TCGA-GV-A3JV-01A	1.101840265917124	Tumor	BLCA
TCGA-YF-AA3M-01A	1.927604203185711	Tumor	BLCA
TCGA-FD-A3B5-01A	1.5653396770316996	Tumor	BLCA
TCGA-BT-A20Q-11A	0.234009360952779	Normal	BLCA
TCGA-CF-A47V-01A	0.4533626714495545	Tumor	BLCA
TCGA-GU-A42P-01A	1.3417141998662094	Tumor	BLCA
TCGA-BT-A20T-01A	1.0147422147782883	Tumor	BLCA
TCGA-GC-A3BM-11A	0.39366271147039117	Normal	BLCA
TCGA-XF-AAN0-01A	1.6463166917526633	Tumor	BLCA
TCGA-E7-A7DV-01A	1.7441214255323143	Tumor	BLCA
TCGA-GV-A40E-01A	2.0724489544198277	Tumor	BLCA
TCGA-FJ-A3Z9-01A	1.3695858601670303	Tumor	BLCA
TCGA-XF-A9ST-01A	1.2708795876120673	Tumor	BLCA
TCGA-FJ-A3ZF-01A	1.8743002920277694	Tumor	BLCA
TCGA-K4-A3WV-11A	0.11924902917130605	Normal	BLCA
TCGA-YC-A89H-01A	1.210250766763945	Tumor	BLCA
TCGA-CF-A9FM-01A	0.2933964251528782	Tumor	BLCA
TCGA-DK-A1AD-01A	1.8015634364218664	Tumor	BLCA
TCGA-G2-A2EK-01A	0.5759117676684191	Tumor	BLCA
TCGA-E5-A2PC-01A	1.4457703703987113	Tumor	BLCA
TCGA-C4-A0F1-01A	1.038003866174457	Tumor	BLCA
TCGA-FD-A43N-01A	0.8467570849775303	Tumor	BLCA
TCGA-BL-A13J-01A	1.6854539419935932	Tumor	BLCA
TCGA-FD-A3SO-01A	2.1753525850456397	Tumor	BLCA
TCGA-XF-A8HD-01A	1.5374775287608766	Tumor	BLCA
TCGA-BT-A20X-01A	1.2189184767714862	Tumor	BLCA
TCGA-ZF-AA52-01A	0.8053674368414958	Tumor	BLCA
TCGA-DK-AA76-01A	1.2777178072817272	Tumor	BLCA
TCGA-GV-A3JW-01A	1.9946773647637546	Tumor	BLCA
TCGA-FD-A3N6-01A	1.2725145270773184	Tumor	BLCA
TCGA-BT-A2LA-11A	0.3144331374906583	Normal	BLCA
TCGA-CU-A5W6-01A	1.1721916473832994	Tumor	BLCA
TCGA-DK-A2I4-01A	1.6140914290459214	Tumor	BLCA
TCGA-DK-AA6M-01A	1.1680242839550647	Tumor	BLCA
TCGA-4Z-AA7Y-01A	1.789919536611264	Tumor	BLCA
TCGA-DK-A3WY-01A	1.9687489529024729	Tumor	BLCA
TCGA-E7-A3X6-01A	1.5067157200726573	Tumor	BLCA
TCGA-K4-A3WV-01A	2.2599533024366734	Tumor	BLCA
TCGA-DK-A3IQ-01A	0.6135140956990024	Tumor	BLCA
TCGA-ZF-AA56-01A	1.7326595372860787	Tumor	BLCA
TCGA-CU-A3QU-01A	2.1788984657882473	Tumor	BLCA
TCGA-FD-A6TI-01A	0.33049861841202083	Tumor	BLCA
TCGA-XF-A9T3-01A	1.0286869746797949	Tumor	BLCA
TCGA-FD-A3B3-01A	1.6687965797437374	Tumor	BLCA
TCGA-BT-A20U-11A	0.6356499939936778	Normal	BLCA
TCGA-YF-AA3L-01A	0.437736513979667	Tumor	BLCA
TCGA-K4-A54R-11A	0.007956287341472934	Normal	BLCA
TCGA-SY-A9G0-01A	0.6550621128769663	Tumor	BLCA
TCGA-ZF-A9R2-01A	1.1368805148798762	Tumor	BLCA
TCGA-GU-AATQ-01A	1.3400075398986744	Tumor	BLCA
TCGA-FD-A5C1-01A	1.9475348225710511	Tumor	BLCA
TCGA-DK-A2I1-01A	1.083281292368602	Tumor	BLCA
TCGA-CF-A5U8-01A	0.3815852496833399	Tumor	BLCA
TCGA-UY-A9PB-01A	1.7175757602260884	Tumor	BLCA
TCGA-DK-A3X1-01A	1.0289238307646718	Tumor	BLCA
TCGA-DK-A1AC-01A	1.5247363103967835	Tumor	BLCA
TCGA-FD-A62N-01A	1.6043525615174254	Tumor	BLCA
TCGA-DK-AA75-01A	1.5931000889679634	Tumor	BLCA
TCGA-XF-A9SL-01A	0.5409319463142734	Tumor	BLCA
TCGA-XF-A9T4-01A	1.389088819745673	Tumor	BLCA
TCGA-XF-AAN2-01A	1.664428179450666	Tumor	BLCA
TCGA-BT-A2LD-01A	1.4662109906933636	Tumor	BLCA
TCGA-BT-A20N-11A	0.4030032550131552	Normal	BLCA
TCGA-ZF-A9R1-01A	1.5794749437222944	Tumor	BLCA
TCGA-ZF-A9R9-01A	0.4199062055858829	Tumor	BLCA
TCGA-DK-A6AV-01A	1.9931962669726435	Tumor	BLCA
TCGA-XF-AAMY-01A	0.6226745359813861	Tumor	BLCA
TCGA-GU-A763-01A	0.48927064868612224	Tumor	BLCA
TCGA-FD-A3B7-01A	1.5409943439892837	Tumor	BLCA
TCGA-FD-A3NA-01A	1.9515768544117182	Tumor	BLCA
TCGA-CF-A47T-01A	0.9813993038221325	Tumor	BLCA
TCGA-CU-A0YN-11A	1.2768950411547229	Normal	BLCA
TCGA-BT-A0S7-01A	1.077471484225773	Tumor	BLCA
TCGA-GC-A3BM-01A	1.2373095103224516	Tumor	BLCA
TCGA-GD-A3OP-01A	0.7744854719548324	Tumor	BLCA
TCGA-SY-A9G5-01A	1.2553747855645323	Tumor	BLCA
TCGA-KQ-A41S-01A	1.3717923652810966	Tumor	BLCA
TCGA-4Z-AA7M-01A	2.6034567006527025	Tumor	BLCA
TCGA-FD-A3SJ-01A	1.2657332484075716	Tumor	BLCA
TCGA-E7-A677-01A	1.0795677060143518	Tumor	BLCA
TCGA-UY-A8OD-01A	0.7704160879216363	Tumor	BLCA
TCGA-DK-AA6L-01A	1.3778360897551016	Tumor	BLCA
TCGA-GD-A2C5-01A	1.829017984325085	Tumor	BLCA
TCGA-K4-A4AC-01A	1.6284987897737637	Tumor	BLCA
TCGA-FD-A62O-01A	1.0463843780001834	Tumor	BLCA
TCGA-BT-A2LB-01A	0.9718846037118827	Tumor	BLCA
TCGA-FD-A3N5-01A	2.2247652193237206	Tumor	BLCA
TCGA-G2-A3VY-01A	2.9899399717340476	Tumor	BLCA
TCGA-DK-A1AA-01A	0.664006951273497	Tumor	BLCA
TCGA-XF-A9SY-01A	2.601775521676721	Tumor	BLCA
TCGA-DK-AA6Q-01A	1.2873759623217058	Tumor	BLCA
TCGA-G2-A2EL-01A	2.8993363064967714	Tumor	BLCA
TCGA-E7-A6ME-01A	2.1383660880087043	Tumor	BLCA
TCGA-HQ-A2OF-01A	1.4912464602775406	Tumor	BLCA
TCGA-FD-A6TF-01A	1.0904207119138611	Tumor	BLCA
TCGA-FD-A3SP-01A	1.788596736532754	Tumor	BLCA
TCGA-BT-A20P-01A	1.0681553918722284	Tumor	BLCA
TCGA-GV-A40G-01A	1.8662838080062267	Tumor	BLCA
TCGA-CF-A47S-01A	0.14658998840774617	Tumor	BLCA
TCGA-XF-A9T2-01A	1.3567361137919778	Tumor	BLCA
TCGA-CF-A9FH-01A	1.1045611961060864	Tumor	BLCA
TCGA-ZF-AA4X-01A	2.153707723843044	Tumor	BLCA
TCGA-XF-AAMQ-01A	1.8604358975412163	Tumor	BLCA
TCGA-CF-A3MH-01A	0.7268984515115198	Tumor	BLCA
TCGA-DK-AA6W-01A	1.8364498633796758	Tumor	BLCA
TCGA-KQ-A41O-01A	1.205072656037108	Tumor	BLCA
TCGA-FJ-A3Z7-01A	0.30925064400419067	Tumor	BLCA
TCGA-S5-AA26-01A	1.6041151229264576	Tumor	BLCA
TCGA-FD-A3B4-01A	1.7576638103333144	Tumor	BLCA
TCGA-GC-A3OO-01A	1.1158084409312028	Tumor	BLCA
TCGA-XF-A9SP-01A	0.8255186966095083	Tumor	BLCA
TCGA-FD-A3SL-01A	0.9229899025186121	Tumor	BLCA
TCGA-FD-A6TB-01A	1.0732699834563153	Tumor	BLCA
TCGA-FD-A6TA-01A	1.064862915649824	Tumor	BLCA
TCGA-XF-A8HB-01A	1.4860762465825121	Tumor	BLCA
TCGA-UY-A8OB-01A	2.2132503574066664	Tumor	BLCA
TCGA-GU-A767-01A	1.3220581195935641	Tumor	BLCA
TCGA-FD-A43U-01A	0.6241730337694815	Tumor	BLCA
TCGA-DK-AA6T-01A	1.9904535643759074	Tumor	BLCA
TCGA-5N-A9KI-01A	1.0413758293519477	Tumor	BLCA
TCGA-XF-A8HF-01A	1.269460808277724	Tumor	BLCA
TCGA-UY-A78L-01A	2.4873729336636146	Tumor	BLCA
TCGA-FD-A5C0-01A	2.100118980979948	Tumor	BLCA
TCGA-UY-A9PE-01A	1.680415779773673	Tumor	BLCA
TCGA-K4-A6FZ-01A	1.429048949203518	Tumor	BLCA
TCGA-DK-A3IK-01A	0.7778007488210446	Tumor	BLCA
TCGA-LC-A66R-01A	1.965608952466208	Tumor	BLCA
TCGA-GU-A762-01A	1.785864712921342	Tumor	BLCA
TCGA-BT-A2LB-11A	0.47592730122636756	Normal	BLCA
TCGA-4Z-AA7O-01A	1.5182904740740772	Tumor	BLCA
TCGA-DK-A6B5-01A	1.3730391341755301	Tumor	BLCA
TCGA-C4-A0F0-01A	2.398523304729068	Tumor	BLCA
TCGA-UY-A78N-01A	2.3093384764946263	Tumor	BLCA
TCGA-G2-AA3F-01A	1.9376206195993044	Tumor	BLCA
TCGA-ZF-AA53-01A	1.1523216097620517	Tumor	BLCA
TCGA-LT-A8JT-01A	0.5050758893677845	Tumor	BLCA
TCGA-XF-A8HI-01A	1.0474901330108766	Tumor	BLCA
TCGA-FJ-A3ZE-01A	1.438269333520502	Tumor	BLCA
TCGA-FD-A3SM-01A	1.1796363401181909	Tumor	BLCA
TCGA-DK-AA6X-01A	1.5364129209547548	Tumor	BLCA
TCGA-XF-A9SJ-01A	1.4589467742774236	Tumor	BLCA
TCGA-CF-A7I0-01A	0.8248729546647031	Tumor	BLCA
TCGA-GD-A3OQ-01A	2.132003662841697	Tumor	BLCA
TCGA-CU-A0YO-01A	0.682867229509859	Tumor	BLCA
TCGA-DK-AA71-01A	0.570232244827241	Tumor	BLCA
TCGA-CF-A9FL-01A	1.0026898876655386	Tumor	BLCA
TCGA-ZF-AA5N-01A	0.8473840855408898	Tumor	BLCA
TCGA-UY-A9PF-01A	0.45327159719852467	Tumor	BLCA
TCGA-UY-A78P-01A	1.1657495896086798	Tumor	BLCA
TCGA-CF-A1HR-01A	1.1204784624438657	Tumor	BLCA
TCGA-DK-A3IN-01A	1.728720014454115	Tumor	BLCA
TCGA-UY-A9PH-01A	1.333741054247161	Tumor	BLCA
TCGA-GD-A76B-01A	1.0977808292909053	Tumor	BLCA
TCGA-ZF-AA58-01A	2.2238969616540887	Tumor	BLCA
TCGA-ZF-AA4V-01A	1.8852088086304388	Tumor	BLCA
TCGA-DK-AA6R-01A	2.988798077361029	Tumor	BLCA
TCGA-FT-A61P-01A	1.7524266356392433	Tumor	BLCA
TCGA-2F-A9KQ-01A	1.215968723446713	Tumor	BLCA
TCGA-K4-A54R-01A	1.7382675459738457	Tumor	BLCA
TCGA-FD-A62S-01A	1.5436799521413629	Tumor	BLCA
TCGA-ZF-A9R3-01A	0.8946263445949635	Tumor	BLCA
TCGA-BT-A42F-01A	1.0860814017584355	Tumor	BLCA
TCGA-K4-A83P-01A	1.089076926175581	Tumor	BLCA
TCGA-K4-A5RJ-01A	1.9866665982373732	Tumor	BLCA
TCGA-XF-A9SX-01A	1.044270734704621	Tumor	BLCA
TCGA-KQ-A41N-01A	0.6910225631717355	Tumor	BLCA
TCGA-DK-A1AE-01A	1.5071111104329171	Tumor	BLCA
TCGA-DK-A3WX-01A	2.15581883623642	Tumor	BLCA
TCGA-DK-A3WW-01A	1.3053536950979705	Tumor	BLCA
TCGA-XF-A9SK-01A	0.8321352622440619	Tumor	BLCA
TCGA-KQ-A41R-01A	0.9816998736548763	Tumor	BLCA
TCGA-CF-A3MG-01A	1.7820305431494596	Tumor	BLCA
TCGA-CU-A0YR-01A	1.3586569460405782	Tumor	BLCA
TCGA-UY-A78M-01A	1.0351991879420233	Tumor	BLCA
TCGA-CF-A5UA-01A	0.6127344501785313	Tumor	BLCA
TCGA-ZF-A9RN-01A	2.411180485551057	Tumor	BLCA
TCGA-4Z-AA81-01A	1.4240699960663126	Tumor	BLCA
TCGA-E7-A8O8-01A	0.8046168671561339	Tumor	BLCA
TCGA-BL-A0C8-01B	3.606410294540751	Tumor	BLCA
TCGA-GC-A3RB-01A	2.3108196321387684	Tumor	BLCA
TCGA-BT-A20O-01A	1.7307181620006928	Tumor	BLCA
TCGA-G2-A2ES-01A	1.2074630306696361	Tumor	BLCA
TCGA-DK-AA6P-01A	1.1086216652422882	Tumor	BLCA
TCGA-FD-A43P-01A	2.5617102070812368	Tumor	BLCA
TCGA-2F-A9KT-01A	1.442880196165413	Tumor	BLCA
TCGA-CF-A9FF-01A	0.9907810253080349	Tumor	BLCA
TCGA-UY-A9PA-01A	1.155261998167173	Tumor	BLCA
TCGA-E7-A7DU-01A	0.6939323165615572	Tumor	BLCA
TCGA-2F-A9KW-01A	1.6134503055423561	Tumor	BLCA
TCGA-4Z-AA87-01A	1.23077851909515	Tumor	BLCA
TCGA-GU-A42Q-01A	1.415469166157841	Tumor	BLCA
TCGA-E7-A97P-01A	1.4064268492652396	Tumor	BLCA
TCGA-XF-AAMG-01A	1.9421851165733535	Tumor	BLCA
TCGA-BT-A3PH-01A	1.2872801587804668	Tumor	BLCA
TCGA-ZF-AA4R-01A	1.7239252096281967	Tumor	BLCA
TCGA-ZF-AA5P-01A	0.7698934260075957	Tumor	BLCA
TCGA-DK-A3X2-01A	2.448108052162628	Tumor	BLCA
TCGA-YC-A8S6-01A	0.7406235050413968	Tumor	BLCA
TCGA-K4-A4AB-01B	0.3422111692890151	Tumor	BLCA
TCGA-GC-A3RC-01A	1.8672075815692308	Tumor	BLCA
TCGA-BL-A0C8-01A	2.518288648586706	Tumor	BLCA
TCGA-GU-AATP-01A	1.8732701844452924	Tumor	BLCA
TCGA-CF-A1HS-01A	2.1719189559437617	Tumor	BLCA
TCGA-ZF-AA4U-01A	0.8867773586349481	Tumor	BLCA
TCGA-GV-A3QF-01A	1.4753338581730497	Tumor	BLCA
TCGA-GC-A4ZW-01A	1.7749101885534333	Tumor	BLCA
TCGA-ZF-A9RD-01A	1.6770629376703714	Tumor	BLCA
TCGA-GU-A766-01A	1.1100533494355738	Tumor	BLCA
TCGA-G2-A2EF-01A	2.1380879689037355	Tumor	BLCA
TCGA-FD-A5BY-01A	1.8212509491854718	Tumor	BLCA
TCGA-CF-A8HX-01A	1.2817145948020057	Tumor	BLCA
TCGA-GV-A6ZA-01A	1.4945912837146431	Tumor	BLCA
TCGA-DK-A1A5-01A	2.0753241363871124	Tumor	BLCA
TCGA-4Z-AA7N-01A	0.7707291426618409	Tumor	BLCA
TCGA-GC-A3RD-01A	1.5087544270027247	Tumor	BLCA
TCGA-G2-A3IE-01A	0.8307148935170146	Tumor	BLCA
TCGA-FD-A5BZ-01A	0.7022699611333927	Tumor	BLCA
TCGA-BT-A3PJ-01A	2.7585090355319006	Tumor	BLCA
TCGA-CU-A72E-01A	0.8013155005575664	Tumor	BLCA
TCGA-ZF-A9RM-01A	1.6211826673139764	Tumor	BLCA
TCGA-FD-A6TH-01A	1.8323993622747676	Tumor	BLCA
TCGA-GD-A3OS-01A	2.112689033728487	Tumor	BLCA
TCGA-DK-A3IS-01A	1.5753771091790845	Tumor	BLCA
TCGA-K4-A3WS-01A	1.355215408303923	Tumor	BLCA
TCGA-GD-A2C5-11A	0.68393432414829	Normal	BLCA
TCGA-4Z-AA7R-01A	2.090516405158038	Tumor	BLCA
TCGA-DK-A6B1-01A	1.3263089503092595	Tumor	BLCA
TCGA-GV-A3QI-01A	2.8607801807394626	Tumor	BLCA
TCGA-DK-A6AW-01A	0.7118860799000292	Tumor	BLCA
TCGA-BT-A20W-01A	1.7017482028589623	Tumor	BLCA
TCGA-DK-A3IU-01A	0.9241706434487328	Tumor	BLCA
TCGA-K4-A5RI-11A	0.2939212183135611	Normal	BLCA
TCGA-GC-A3YS-01A	1.7894504119746502	Tumor	BLCA
TCGA-4Z-AA7Q-01A	1.3831690339185843	Tumor	BLCA
TCGA-LT-A5Z6-01A	2.1872728336222935	Tumor	BLCA
TCGA-GC-A3I6-01A	2.5943474183890056	Tumor	BLCA
TCGA-E7-A5KF-01A	1.179494668385867	Tumor	BLCA
TCGA-DK-A3IM-01A	1.9752492996125521	Tumor	BLCA
TCGA-CF-A47X-01A	0.21749889978900838	Tumor	BLCA
TCGA-BT-A2LA-01A	1.5382966889791683	Tumor	BLCA
TCGA-GV-A3QK-01B	0.8972211497707101	Tumor	BLCA
TCGA-FD-A6TD-01A	1.5496192903648758	Tumor	BLCA
TCGA-XF-AAMX-01A	1.8560494942722126	Tumor	BLCA
TCGA-ZF-A9R5-01A	0.28748917360194165	Tumor	BLCA
TCGA-XF-A8HC-01A	2.2271738126691485	Tumor	BLCA
TCGA-ZF-A9RF-01A	2.273359436034248	Tumor	BLCA
TCGA-H4-A2HO-01A	0.45962307754768134	Tumor	BLCA
TCGA-BT-A42E-01A	1.3595950265450782	Tumor	BLCA
TCGA-FD-A5BU-01A	1.1433962900126662	Tumor	BLCA
TCGA-XF-A9T6-01A	1.4119245812484051	Tumor	BLCA
TCGA-ZF-AA4T-01A	2.393815669230477	Tumor	BLCA
TCGA-FD-A3B6-01A	2.1206407279510464	Tumor	BLCA
TCGA-4Z-AA80-01A	2.1545243728741204	Tumor	BLCA
TCGA-GC-A6I3-11A	0.9326855767724067	Normal	BLCA
TCGA-XF-A9SW-01A	0.7129874153479112	Tumor	BLCA
TCGA-E7-A5KE-01A	2.215126744594536	Tumor	BLCA
TCGA-DK-AA6S-01A	0.7331083259421507	Tumor	BLCA
TCGA-FD-A5BR-01A	1.0326384944538163	Tumor	BLCA
TCGA-FD-A6TC-01A	1.550749764843506	Tumor	BLCA
TCGA-XF-AAN1-01A	1.12883044536964	Tumor	BLCA
TCGA-DK-A3IV-01A	2.8310570737307796	Tumor	BLCA
TCGA-PQ-A6FN-01A	1.5280582477680644	Tumor	BLCA
TCGA-K4-A5RI-01A	1.8565743985525471	Tumor	BLCA
TCGA-ZF-A9R7-01A	1.473565800729057	Tumor	BLCA
TCGA-XF-A9SM-01A	2.070393089497409	Tumor	BLCA
TCGA-BL-A13J-11A	0.1709356726162942	Normal	BLCA
TCGA-FD-A6TE-01A	2.0338549092050333	Tumor	BLCA
TCGA-XF-AAME-01A	1.0930804169304948	Tumor	BLCA
TCGA-BT-A42C-01A	1.1237473437615457	Tumor	BLCA
TCGA-CF-A47Y-01A	0.19753382237991912	Tumor	BLCA
TCGA-E7-A519-01A	0.2069380149409705	Tumor	BLCA
TCGA-FD-A43Y-01A	1.1841100951346029	Tumor	BLCA
TCGA-BL-A5ZZ-01A	1.310405603501857	Tumor	BLCA
TCGA-CF-A3MF-01A	0.5658138760437588	Tumor	BLCA
TCGA-FD-A3B8-01A	1.5605365270181346	Tumor	BLCA
TCGA-BL-A13I-01B	2.979493182752602	Tumor	BLCA
TCGA-DK-A1A7-01A	0.3473967889360016	Tumor	BLCA
TCGA-DK-A1A6-01A	2.13431205881968	Tumor	BLCA
TCGA-DK-A6B2-01A	1.6230633181442786	Tumor	BLCA
TCGA-DK-AA74-01A	1.023196198191742	Tumor	BLCA
TCGA-ZF-AA4N-01A	2.0402134379067993	Tumor	BLCA
TCGA-BT-A0YX-01A	1.4288225661325298	Tumor	BLCA
TCGA-R3-A69X-01A	1.116409013824248	Tumor	BLCA
TCGA-XF-AAMW-01A	1.838190084877126	Tumor	BLCA
TCGA-C4-A0EZ-01A	2.295040136979949	Tumor	BLCA
TCGA-E7-A678-01A	0.1433149983040863	Tumor	BLCA
TCGA-G2-A3IB-01A	1.6426657070467816	Tumor	BLCA
TCGA-BL-A13J-01B	2.542696179087899	Tumor	BLCA
TCGA-DK-A3IT-01A	2.1291726966204374	Tumor	BLCA
TCGA-MV-A51V-01A	1.1350866332914515	Tumor	BLCA
TCGA-UY-A78O-01A	0.7652582345172498	Tumor	BLCA
TCGA-FD-A6TK-01A	1.8137137635176424	Tumor	BLCA
TCGA-4Z-AA83-01A	0.640036472976566	Tumor	BLCA
TCGA-DK-A2I6-01A	2.3091361432626414	Tumor	BLCA
TCGA-XF-AAN4-01A	1.139394078663097	Tumor	BLCA
