ID	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	CancerType
TCGA-E9-A22A-01A	0.0595605485918209	0	0.0500806560998753	0.135207563338227	0	0.1978292805205	0.0161406374835704	0.0292553794000061	0.0389644827729999	0.00311348233508734	0	0.020576170281585	0	0.0391360572715235	0.0783817271414266	0.122389571250351	0.0255045120167379	0.0202444144447075	0.120827862562568	0	0	0.0427876544890138	BRCA
TCGA-BH-A0GZ-01A	0.0744046957796375	0	0.0463990408136713	0.124974364868749	0	0.142988619462335	0	0.0667532961486931	0.033437533931187	0	0	0.0416310923942059	0.0476854899504141	0.0450477896186277	0.0643356283099317	0.107057877203101	0.0715852799044213	0	0.122141220196211	0	0.0115580714188148	0	BRCA
TCGA-BH-A1FD-01A	0	0.0104166957641559	0	0	0	0.292418964963799	0.0160438206557902	0.07589874413184	0	0	0.00165446745006047	0	0.0477249547485765	0.143212313010011	0.102934042845628	0.228908541754684	0	0.0225760507853974	0.0399069385264278	0	0	0.0183044653636292	BRCA
TCGA-A1-A0SH-01A	0.134587012758284	0	0.0352103912838236	0.0549391166308171	0	0.20212986577925	0	0	0	0	0	0.0280557624878154	0.0392393985661151	0.0574891950271362	0.0321499907229268	0.187224278650604	0.0276148156257938	0.00552450104894826	0.189961032880864	0	0	0.00587463853762164	BRCA
TCGA-E2-A10A-01A	0.120946258050791	0	0.0380683997320216	0.0196815362293318	0	0.229756488371524	0	0.0320946541391395	0.00921377508704855	0	0	0.0338468462624055	0.000786297628500016	0.150214822778659	0.0542876727027228	0.23765040807794	0.0178347743126305	0.00715608749720751	0.0349451935581521	0	0	0.0135167855719269	BRCA
TCGA-B6-A0IO-01A	0.052187367275277	0	0.00949542705497237	0.16684553351606	0	0.176932327368884	0.0289853970236793	0.0604168573847544	0	0.0130824440113891	0	0.0212077360382645	0.0142087972202398	0.101073913865288	0.119456362940913	0.106187852126338	0.0446974462841368	0	0.0852225378898043	0	0	0	BRCA
TCGA-BH-A1FR-01A	0.0654226926649202	0.0578793933076267	0	0.156970775121721	0	0.213091176050407	0.00994443194006135	0.0292864961740139	0	0	0	0	0.0110951241377029	0.0828833817804554	0.140994972653621	0.203317387353078	0.0159407583929988	0	0.0131734104233929	0	0	0	BRCA
TCGA-D8-A143-01A	0.0947850931861585	0	0.0695036030492263	0.111842656426631	0	0.224934583917095	0.0403745888740231	0.0289486463399388	0	0	0	0.0213915274243614	0.000227763499208133	0.0834158392350309	0.0889136359990301	0.142536732648765	0.0732468296920573	0	0.019878499708475	0	0	0	BRCA
TCGA-AO-A03R-01A	0.108803785569367	0	0.0684337555214209	0.182108027554539	0	0.090621429296945	0.0328430937187296	0.0501384355859201	0.0358789474193148	0.0201516665574412	0	0.0406731217408647	0.0322039036056591	0.0223830530183074	0.0765540834595052	0.140828414880799	0.0314382480677212	0.0340767966033602	0.0328632374001063	0	0	0	BRCA
TCGA-BH-A0E0-01A	0.0463179417579859	0	0	0.0623523080916714	0	0.115366212789383	0.0103657936020133	0.0854902311658824	0.082687565391631	0	0	0.0449530438254471	0	0.0100906541259306	0.0278272044387123	0.127143834388969	0.223397037414549	0.0759892377484406	0.0439567416560617	0	0.0291334870746429	0.0149287065286805	BRCA
TCGA-A8-A0AD-01A	0	0.00880633364761363	0.00428611322692304	0.0407319309541843	0	0.228139298505455	0	0	0	0	0	0.0285244783830782	0.134542429502968	0.0254719005551564	0.0611015955733575	0.276743844845534	0	0.0191613703730472	0.129542048320286	0	0.00154896520269908	0.0413996909096972	BRCA
TCGA-GM-A2DI-01A	0.0975101742059404	0.0117454866211797	0.0318770212318958	0.166341141663424	0	0.169126390389694	0.025069963265207	0	0.0322687769557309	0	0	0.0387503164910805	0.0336392673198956	0.0389805626638743	0.086083641782175	0.127123339134457	0.0287313029698051	0.0155946312827186	0.0971579840229225	0	0	0	BRCA
TCGA-E9-A6HE-01A	0.0270388010139299	0	0.0492671410438312	0.124032481158462	0	0.10872806622691	0	0.08194618744769	0.0223184518515023	0.00538702492947587	0	0.0636832643094939	0.0663665616509191	0.134594447727785	0.0490599763177362	0.135208846768003	0	0.0394114891579291	0.0901488255960943	0	0	0.0028084348002382	BRCA
TCGA-BH-A0B3-01A	0.026600801318172	0.0199970252729209	0.108481411049402	0.154259465284513	0	0.106010427934672	0.0360297713055426	0.0374747330078237	0.0241391084762233	0	0	0.0431045417086192	0.024098879613344	0.0960520000863799	0.0925423160952101	0.137416037691765	0.0358436914605419	0.0215548231816715	0.0298749968328243	0	0	0.00651996968037384	BRCA
TCGA-AR-A0TU-01A	0.0294235695304886	0	0.00477245834278383	0.151228002198041	0	0.0298113003945603	0.100384928302263	0.128447810626538	0	0.0253978571052367	0	0.068096663137243	0	0.0416903438107656	0.0879445142871542	0.182060667052568	0.0612684771996986	0.077958310638846	0.00377845121469768	0	0.00773664615911504	0	BRCA
TCGA-LQ-A4E4-01A	0.0275792608016142	0	0.0626136422095959	0.0781570945186905	0	0.119946065443414	0	0.00267143820773192	0.0371130138637754	0	0	0.0303213733691776	0.0284883751128322	0.024315625264638	0.0439143566171632	0.299783886577383	0.00333138963535886	0	0.241764478378626	0	0	0	BRCA
TCGA-PL-A8LY-01A	0.0775356969571337	0	0.0998276072950354	0.181568136525224	0	0.15290298376561	0	0.0377886764060064	0.0432879027830493	0	0.000447212174413953	0.030145127007413	0.028450896491897	0.096083171224851	0.0106946899884771	0.172688936739022	0.0210439418945393	0.0213471982706528	0.0261878224766756	0	0	0	BRCA
TCGA-BH-A1FU-01A	0.132194889262498	0	0.0359333605423205	0.0672106082896434	0	0.209186441158801	0.0321289326285556	0.0414356237196966	0.0220339623754615	0.0272493228814606	0	0.00932226434034991	0.00832340213391819	0.0787871645382051	0.0690196037381414	0.08334856435308	0.0769506566426704	0.0212981496464213	0.0855770537487771	0	0	0	BRCA
TCGA-A8-A09D-01A	0.0404602421121106	0	0.00365879558531762	0.0805898300227968	0	0.209212685429605	0.00651996839872377	0.00733330459329179	0.0332484744034053	0	0	0.0139977092338334	0.0237615266382166	0.159136844943374	0.084079237185272	0.184796341024989	0.0549735848628077	0.000888744121010997	0.0823831707788701	0	0	0.0149595406663758	BRCA
TCGA-B6-A3ZX-01A	0.173240011495995	0.0235246039318515	0.0248341220124239	0.168815340266755	0	0.0711350274019905	0.0314865055103983	0.091978745555628	0.0394388595186197	0.0339472163178828	0	0.0290940799211851	0	0.0539106806397431	0.0725712218318865	0.103527979878407	0.035225351052731	0.00697662319954156	0.0402936314649614	0	0	0	BRCA
TCGA-A7-A5ZV-01A	0.00503797098351299	0.00804927031044619	0	0.0394178669218904	0	0.0620385404581788	0	0.017514478315292	0.0133096455207514	0.00233695309879494	0.0148234511796831	0	0.0403977389269377	0.234352993212011	0.0269812123503633	0.300002902181253	0.078398422342939	0.0398305818780581	0.0817064887530103	0	0	0.0358014835668772	BRCA
TCGA-BH-A0AY-01A	0.0204564811722923	0	0.000494521388953669	0.173213288144872	0	0.206024044781281	0.00799665801877774	0	0	0	0	0.0419891564726392	0.032012611152191	0.0590461005620962	0.0779999855395228	0.173970330060956	0.0386356887599611	0	0.168161133946456	0	0	0	BRCA
TCGA-A7-A4SD-01A	0.0121176614193635	0.0239312208111089	0.133550290338032	0.103000000247641	0	0.17317949201669	0.058753701243647	0.0551114954297853	0.0313398356811465	0	0	0.0216884870884258	0.0138058215290931	0.0746142424887375	0.0963763526659307	0.0978837602417082	0	0.060250072357892	0.0435909205610471	0	0	0.000806645879751174	BRCA
TCGA-AO-A03L-01A	0.0718676090042871	0	0.0749466355574038	0.0990338948213351	0	0.217014994008743	0	0.0463861482459666	0.0171883981818704	0.0135219091611311	0	0.0241279766353142	0.0837934377124542	0.0436300095242778	0.0724879033674267	0.105912262464103	0.000981741552610142	0.0142433759414865	0.114863703821591	0	0	0	BRCA
TCGA-A2-A0EX-01A	0.0862656370531679	0.00176496180015037	0.0374329451803585	0.0982166685064381	0	0.22092692919298	0	0.0167766238704221	0.0383435961465025	0.009036128730353	0	0.0113600894083019	0.0208832099143994	0.0692310662935461	0.0600329124010156	0.117820749288414	0.0768965733383605	0.00355496734373272	0.131456941531858	0	0	0	BRCA
TCGA-GM-A2DM-01A	0	0.00809397924253082	0.00826403835400817	0.132693194083917	0	0.125523283272283	0	0.0144415470320471	0	0.00143786021453506	0	0.0584392827558999	0.065813132294555	0.071367333962442	0.0569747077932083	0.199355327972578	0.183339776983847	0	0.0183474420677042	0.0201317382562188	0.0292570046951636	0.00652035101906223	BRCA
TCGA-BH-A0DO-01B	0.177312222256463	0	0.0946219844804326	0.109093797972499	0	0.149209823582656	0	0.0732169617545208	0	0	0	0.0145134687208655	0	0.0871780381728546	0.0428286048884102	0.175846298353719	0	0.00729359745121022	0.0685577881183775	0	0	0.000327414247991507	BRCA
TCGA-HN-A2OB-01A	0.106431624244742	0	0.0317180427440037	0.134151640987063	0	0.155632519653533	0	0.0293570588138699	0.000379999039984189	0	0	0.0159871195744489	0.0089769547314634	0.0181756628881354	0.0652511114739499	0.175940006150447	0.0728743246016874	0	0.185123935096672	0	0	0	BRCA
TCGA-A2-A0CM-01A	0.0393652106285642	0.0167245587481661	0.00879917688398488	0.162149780620331	0	0.14071060011297	0.0359335756678301	0.0909203016117229	0.0292269462843801	0	0	0.0439436034868729	0.0378320907257993	0.0800127997332244	0.107504422703073	0.134069874325239	0.0113102923705757	0.0341417652632491	0.0237620972147678	0	0	0.00359290361925005	BRCA
TCGA-A2-A4S0-01A	0.014924030324678	0.0350446318806005	0	0.0568663097486374	0	0.144521524066703	0	0.0617205830664531	0	0	0.00767062292753482	0.0214660758544251	0.107713093009064	0.0137812693288787	0.0719615880949451	0.382688321447794	0.00198084484381955	0	0.0796611054064678	0	0	0	BRCA
TCGA-BH-A0H9-01A	0.100600704652179	0	0	0.114313827193271	0	0.296012079602194	0	0.00303661834573439	0.00529315588252175	0	0	0.0142442931503692	0.0186322244768678	0.179713048158237	0.0779647791354116	0.0920015046731205	0.0174230115949255	0	0.0732028098220226	0	0	0.00756194331314589	BRCA
TCGA-B6-A0IP-01A	0.0919007266103783	0.141172562471241	0	0.209685388072801	0	0.114015934078629	0	0	0	0.0113896881511255	0	0.0329352620422595	0.0101111660661628	0.113028745402725	0.0804618450067863	0.0460451518262001	0.0141142865882949	0	0.135139243683396	0	0	0	BRCA
TCGA-C8-A12X-01A	0.00894853025255162	0	0.0128089661461599	0.0288283702639877	0	0.117356410062858	0	0	0.0415977876900811	0.0336138555053448	0	0.0523390769309978	0.00192465867993411	0.225948059315753	0.0608094271434992	0.245405694112552	0.0311475769932675	0	0.121211960638792	0	0	0.0180596262642212	BRCA
TCGA-AN-A0AL-01A	0.220885529042711	0	0.041001550079162	0.0106804361245043	0	0.187966729140513	0	0.0726309354194744	0.00668968520656882	0	0	0.0252909530270798	0.0270147254477562	0.0941970247900574	0.0716598029133229	0.132801729302892	0.012850411964793	0.0637236742572809	0.0326068132838838	0	0	0	BRCA
TCGA-LD-A9QF-01A	0.040235564732041	0.0491912769751026	0	0.172697419355901	0	0.102500967982167	0.0200795889134369	0.0710178763997354	0.0290034058965518	0	0	0.0367782941761593	0.0281995695824627	0.152588926129943	0.0793079626263803	0.0996384780541318	0.0461959783887383	0.0263144074968617	0.0462502832903868	0	0	0	BRCA
TCGA-E2-A152-01A	0.0272735591941521	0	0.0378622469020578	0.0771146168385188	0	0.226142949893246	0.00583605155882991	0.017820512696835	0.0192397020510924	0	0	0.0136879440166228	0.0515661950150143	0.0858289642528059	0.060148879672526	0.237499691510302	0.0167323675593569	0.00410779103231149	0.0961521755710319	0	0	0.0229863522352969	BRCA
TCGA-BH-A1FE-06A	0.104014935340827	0	0.00625635269861447	0.0506274290232994	0	0.25323536486966	0.0149215847691406	0	0	0	0.0123587714007827	0.0305151917613115	0.13465230805097	0.0425247850158702	0.0276566048281439	0.250938283302617	0	0.0135944801694328	0.016586271742195	0.0248770152657305	0	0.0172406217614044	BRCA
TCGA-BH-A18N-01A	0	0.00678636928498115	0.013110027975607	0.0615320472114824	0	0.160206263423108	0	0.0319874478805819	0.0127352172284553	0	0.00221308223035562	0.0114055224604178	0	0.103298533095156	0.0702605769547796	0.392539117013778	0.0213707907753586	0	0.0883255584681691	0	0	0.0242294459977697	BRCA
TCGA-C8-A1HN-01A	0.00450019774118488	0	0.0065366359548778	0.087664628088363	0	0.228496648351538	0	0.0826515100618933	0	0	0	0.0151482068492186	0.0777754572719824	0.0585895963194069	0.0787863662689621	0.272421236438722	0.0247267531270716	0	0.053756486712484	0	0	0.00894627681429586	BRCA
TCGA-AN-A0FK-01A	0.0748042293790419	0	0.0846461783655539	0.119277037487985	0	0.0995245309103064	0.00735884017517825	0.0643641245277471	0.0490829086304643	0	0	0.0253007954834453	0.0252053857055432	0.0831971047169567	0.0855457627643873	0.17986719396872	0.0127106026697806	0.00902359162084285	0.0800917135940466	0	0	0	BRCA
TCGA-B6-A0IE-01A	0.109888164103191	0	0.229471425296499	0.171498673730972	0	0.0689776648839229	0	0	0.0512658938971877	0	0	0.0174301836462161	0.00562686353090693	0.0266465643836371	0.0669818751695265	0.137164737860181	0.018032029936013	0	0.0970159235617469	0	0	0	BRCA
TCGA-B6-A400-01A	0.0163454367407359	0.0115126997387587	0	0.0642916927162401	0	0.118224665891735	0	0.015777178403269	0.0405857997022983	0.0299115054733098	0	0.0470092682384055	0	0.148896715061812	0.0416986163302861	0.14309268698591	0.157404656071309	0.154718873294945	0.0105302053509863	0	0	0	BRCA
TCGA-GM-A2DB-01A	0.125916381169653	0.0102451566476712	0.0496122601091523	0.145039675706186	0	0.120567914607135	0.0432533155088056	0.0602310049977639	0.0165595855623801	0	0	0.0137542622042735	0	0.102360565030475	0.0910270397369082	0.0617633438381315	0.0834957495831567	0.0456045159500456	0.0305692293482617	0	0	0	BRCA
TCGA-AC-A2FK-01A	0.0937620110623332	0	0.0942886610979545	0.163653124947535	0	0.200116148245619	0	0.0259545538257105	0	0	0	0.0108984570946221	0.0221531294890987	0.0719006593017696	0.0605368297223497	0.0986238854013662	0.0785129193750519	0	0.0795996204365896	0	0	0	BRCA
TCGA-BH-A0HU-01A	0.0369385319671952	0	0.00930529962685914	0.23853832533963	0	0.0940445010750639	0.0213939312671066	0.0652028341026553	0.0508571635672711	0	0	0.0104336601886486	0.0245680386080303	0.150472501498608	0.0841411380859973	0.0987186497949041	0.032307162677482	0	0.0830782622005494	0	0	0	BRCA
TCGA-D8-A140-01A	0.0335780831621978	0.0101598819865761	0.16412109296473	0.145597116543381	0	0.140816753223988	0.0156160712544794	0.0603540757894987	0.0123849838721708	0.0150628409503041	0	0.0137699323145854	0.00363171281768864	0.0461800926563379	0.0705391801695777	0.140882319053582	0	0.0308633664616006	0.0964424967793017	0	0	0	BRCA
TCGA-A7-A0CD-01A	0.0897293402689048	0	0.0842469546350609	0.082428001746262	0	0.120913408677426	0	0.0351050859888912	0.0314340495746219	0	0.00972646210325601	0.000204648128551993	0.023999629271893	0.0103597107370978	0.0550882457678318	0.233654740170705	0.0344724441011483	0.00818837925809114	0.180448899570258	0	0	0	BRCA
TCGA-D8-A1JF-01A	0.088215931246032	0	0.125506447149151	0.0792858906752349	0	0.172228597247985	0.02251700280984	0.0333545990009239	0	0	0	0.00931052314603885	0.00757597700360226	0.0524646246917956	0.0761470774294901	0.14477924331464	0.0775030658000783	0.0132842864729512	0.0978267340122369	0	0	0	BRCA
TCGA-A2-A4S1-01A	0	0.0151237526372575	0	0.101349652074542	0	0.144671256229266	0	0	0.0149134471525887	0	0	0.0476464888387033	0.157856841488076	0.0319029656244286	0.0602315101071824	0.325246457596918	0.00255862756836086	0	0.0984990006826769	0	0	0	BRCA
TCGA-5T-A9QA-01A	0	0.0194127162639237	0.0291478921797175	0.180261865323881	0	0.0878740304659476	0.0700280094919016	0	0.00583047006438723	0	0	0.0448579705186019	0.0159823126756588	0.116397867025514	0.0601166204128693	0.258136003295915	0.0678325392781944	0	0.0441217030034877	0	0	0	BRCA
TCGA-AR-A2LK-01A	0.065964149502518	0	0.00135815109445471	0.0680805162099407	0	0.207509188459048	0	0.024109791695879	0.0189068869986949	0	0	0.0140033219592766	0.047459241911023	0.163530791997219	0.0579916358390653	0.195871752750567	0.0193471023506539	0	0.11586746923166	0	0	0	BRCA
TCGA-AR-A1AH-01A	0.200469418891172	0	0.0234750925103833	0.0386975201935165	0	0.225304514132313	0	0.0332402336984412	0.00498364922184707	0	0	0	0.048128711291736	0.181968469777625	0.0639457564340554	0.129274354804307	0.00889600983869044	0.0160446867591868	0	0.0182326443882388	0.0041401593139202	0.00319877874456754	BRCA
TCGA-AR-A254-01A	0.0644529835667016	0	0.0205041942519165	0.0941366879084733	0	0.221372483593494	0.0520166268765202	0.0211551633224542	0.0113349526856555	0	0	0.0162780184440578	0.00235052976940045	0.153292029270589	0.0908569579396313	0.190717990858215	0	0.00175234585200673	0.038712607782602	0	0	0.0210664278782816	BRCA
TCGA-E2-A1IO-01A	0.101565018403425	0	0.00938856505486855	0.139892622607399	0	0.204967591098379	0	0.0546567929499673	0.0481676162038411	0.0169017161656819	0	0.0231979343533498	0.00368320551894108	0.0334500972167889	0.085786370949527	0.0851951229059039	0.0716180897611544	0.0139513703225333	0.10757788648824	0	0	0	BRCA
TCGA-S3-A6ZF-01A	0.136789879451448	0	0.0216272824321552	0.0542529633354845	0	0.271304516249645	0.00718615030199558	0.00151624373342465	0.00526151607706524	0	0	0.0127855316648118	0.0104705038138143	0.053510095659965	0.0860225515194168	0.151104262795252	0.0161552752756982	0.0418859549362481	0.130127272753576	0	0	0	BRCA
TCGA-A8-A07J-01A	0.0585697179736787	0	0	0.0463824301779718	0	0.19178688928942	0.0142727017356921	0.00107075233442443	0.013505354413803	0	0	0.0124483634707371	0.0919580640123106	0.0712595992403408	0.0485438740309979	0.168284485113343	0.126095078350454	0.0166674190279289	0.132000855412963	0	0	0.00715441541593443	BRCA
TCGA-AN-A0FV-01A	0.0120470796878009	0	0.00898243589524045	0.0128728418276544	0	0.151418152483605	0	0.0328510251219416	0.0504307655788065	0	0	0.0192401659606458	0.0289667535433976	0.261176327051226	0.0770015300822712	0.174202284447836	0.00373777225823152	0	0.154829314421273	0	0	0.0122435516400694	BRCA
TCGA-AN-A0XP-01A	0.0430225701783394	0	0.0179616780460936	0.0535863808179245	0	0.195021646955495	0	0.0239713217123408	0.00306731001425561	0	0	0.00518277754310707	0	0.0838874441132545	0.071846326432129	0.32364190786219	0	0.0311856499798064	0.0994324120520302	0	0	0.048192574293034	BRCA
TCGA-A8-A08Z-01A	0.0205121707756193	0	0.00165105673544127	0.0338023282556007	0	0.2393657879323	0	0.0257024407527616	0.0117402548180524	0.00689781543625727	0	0.00625833809056321	0.108454089526363	0.226370364606346	0.045860164851607	0.192358503201751	0	0	0.0782909109352624	0	0.00273577408207572	0	BRCA
TCGA-E9-A226-01A	0.00964543338101635	0	0.00902222216374027	0.0433144387306693	0	0.319591796442743	0	0.0439410148284379	0.0118129373130517	0	0	0.00904431592471693	0.00103420116725471	0.125351029059564	0.0573143626230357	0.240630916503756	0.00680418307855382	0.0207043859126574	0.101788762870803	0	0	0	BRCA
TCGA-AR-A1AW-01A	0.138774027332241	0	0.0570175423174527	0.128546237639167	0	0.136120323563121	0.100893475102552	0.0559888940361695	0.00981901158784026	0.0203968403424876	0	0.00787982688546539	0.0183356279663448	0.0595087965739131	0.0781556269051002	0.130476920623786	0	0.0227750453346747	0.0353118037896842	0	0	0	BRCA
TCGA-GI-A2C9-01A	0.0215100763733311	0	0	0.0561079162463305	0	0.150423965206219	0.00385999787443085	0.0504818073315449	0.0417634915203744	0	0	0.0394258900336389	0.0481935720748872	0.0281756579577353	0.043843701599993	0.164267353526863	0.140217915014329	0.117617289730781	0.0926915566661224	0	0	0.00141980884341936	BRCA
TCGA-EW-A6SA-01A	0.0631799320716098	0	0.0292507611607422	0.123933068965797	0	0.104858979308556	0	0.0818531694865996	0.00295647585056821	0	0	0.00288595041798084	0.00403921938885593	0.185482391888914	0.0593307151758217	0.146212490301065	0.00160662310508786	0	0.194410222878402	0	0	0	BRCA
TCGA-E9-A1NG-01A	0	0.00872695354506425	0	0.0633534450683328	0	0.249740606506601	0	0	0.0434926790179141	0	0	0.0165787000401541	0.00848858528488823	0.048309223272746	0.0328511503902205	0.272764238380326	0.119679639100011	0.0327381477363471	0.0620371007309687	0.0086953585963395	0	0.0325441723300869	BRCA
TCGA-A8-A07L-01A	0.0552407366731247	0	0.00808864670477089	0.0728504533632279	0	0.217282778025353	0	0.020096806329619	0.0111394010179491	0	0	0.0606897460054034	0.00253243488695472	0.103759454448362	0.0698997606758542	0.215315435734492	0.0136895101755347	0.0123003527257116	0.13709807531949	0	0	1.64079141525749e-05	BRCA
TCGA-E2-A15L-01A	0.0519566453058732	0	0.121325877080295	0.0139408157585203	0	0.182802853673867	0	0.043995744687664	0	0	0	0.0214251821466549	0.0863510628297243	0.102785136843383	0.0589960150191664	0.188049928405321	0.00905491494493004	0.00678044333663448	0.112535379967967	0	0	0	BRCA
TCGA-D8-A1JI-01A	0.0356928718919437	0	0.0104887542481794	0.0875308253000879	0	0.150238358576582	0	0.0701953913490417	0	0.00355684236571349	0	0.0148536908644812	0.11352559147505	0.0197696212248062	0.0690877339952988	0.268517137228006	0.0616418487514081	0.00174702569212505	0.0931543070372774	0	0	0	BRCA
TCGA-GM-A2DO-01A	0.223839627922146	0	0	0.144075770045992	0	0.121146134797864	0.0830742382008879	0.0642352857140304	0.0128525228202293	0.0227462399562287	0	0.0154045831164499	0.0104006282246462	0.0506680504666865	0.0779211790633294	0.0786561085159432	0.0128633908450775	0	0.0821162403104885	0	0	0	BRCA
TCGA-EW-A1P6-01A	0.0982135021195499	0	0.127135134499848	0.0921161885161376	0	0.180345717351437	0	0.0167001581370916	0	0	0	0.0314857099293051	0.00843387988258505	0.0543650494469046	0.0627034030484377	0.169169913227723	0.0227556528251158	0	0.136575691015866	0	0	0	BRCA
TCGA-AR-A1AI-01A	0.035430286243488	0	0.0893369890988581	0.129470732730684	0	0.167197848476261	0.0664647763405897	0.0414969613258395	0.00710176076005147	0.00638663452291753	0	0.034888949727334	0.0271066471071366	0.0685496220730021	0.0714232739043459	0.140167976254749	0.0294067405697859	0.0407811844202007	0.0364572722930177	0	0	0.00833234415173913	BRCA
TCGA-AR-A0U3-01A	0.0369205734932737	0.011725783133621	0	0.127850409365258	0	0.193676485024136	0.016417047751082	0.0345155960313204	0.0107411641492682	0	0	0.0020005239387579	0.0341220390021842	0.161696471332004	0.108215814773582	0.143977343972694	0.0653417717265027	0.00514563247475072	0.0476533438315649	0	0	0	BRCA
TCGA-A2-A0ES-01A	0.132022847662691	0	0.0139179217518784	0.064853546125877	0	0.266758055474978	0	0.0313285818829471	0	0.0495356834698661	0	0	0.00578499614369657	0	0.0815164742057468	0.201787350429292	0.0827923536468104	0.00715332866604329	0.0625488605401733	0	0	0	BRCA
TCGA-A8-A06P-01A	0.0121824015531846	0.00488201678890124	0.0576950151581074	0.105749697141558	0	0.157586539944865	0	0.0471731758910635	0.0149560093018917	0	0	0.019173998819325	0.0815373291236646	0.0643029361762052	0.0439462717166932	0.188183892004013	0.00976905645784571	0	0.179244541040503	0	0	0.0136171188821792	BRCA
TCGA-S3-AA12-01A	0	0.0260816522209016	0.0255263765510608	0.12534747121776	0	0.194078618353645	0	0.0781818636570057	0.0272830825974712	0	0	0.0157752506136962	0.0560427428762332	0.0335613219695829	0.0492455691305315	0.188488987371089	0.0226414920317158	0.0182386777018879	0.13149031862577	0	0	0.00801657508164751	BRCA
TCGA-E9-A3Q9-01A	0	0.101233639254833	0.0833584596259006	0.0699597858169218	0	0.134015528532594	0	0.0112512727750029	0	0	0	0.053242694905558	0.0218022570614043	0	0.10526503153247	0.219245489054813	0.0243813948953827	0	0.111458143091373	0	0.059079775778168	0.00570652767557765	BRCA
TCGA-BH-A0HX-01A	0.144016893342125	0	0.0308973947852221	0.0226023828857114	0	0.333431943607675	0	0.0129883853098872	0	0.00934824263513132	0	0.0170815300172985	0.0295229135009608	0.101190352213318	0.0713139324310089	0.103434224890205	0.0439243466414209	7.52245265770666e-05	0.0801722332134593	0	0	0	BRCA
TCGA-AC-A3W7-01A	0.00201291884158905	0.0224676605011505	0.00911217080003433	0.229892775979085	0	0.197099601116058	0	0	0	0	0	0.0101876361158268	0.0278876978798613	0.155818085709455	0.0829566175556242	0.141135650475548	0.0301136602414601	0	0.091315524784307	0	0	0	BRCA
TCGA-AO-A124-01A	0.169769789959998	0	0.0104689862619286	0.0624231485873629	0	0.195119668118026	0	0.0784681527491023	0	0	0.000995283134122839	0.0299696946343586	0.0443115452704767	0.101888987748823	0.0342386803304061	0.0911876157736091	0	0.152349989082007	0	0.0288084583497788	0	0	BRCA
TCGA-AC-A5XU-01A	0.00869367605422115	0.000799856131368065	0.148510479993013	0.137528347338116	0	0.162003389640377	0	0.0378998220900884	0.0432258087883255	0	0	0.0221302334304297	0	0.110201869717122	0.0740002783732287	0.158587575558168	0.0286904203265016	0	0.0634463356581891	0	0	0.00428190690085275	BRCA
TCGA-LL-A6FQ-01A	0	0.00625209122718847	0.0193835224913716	0.0828243730357695	0	0.0968652577047497	0	0.0264158304657298	0.0126903213530732	0	0	0.0119517228550021	0.0853793919436311	0.227545656187519	0.0796408548478826	0.186137105526933	0.042619896197022	0	0.120993361060456	0	0.00130061510367265	0	BRCA
TCGA-AQ-A1H2-01A	0	0.00605907276758512	2.59293195695957e-05	0.0636904462216818	0	0.180957837173815	0	0	0	0	0.00280420584099344	0.0161787214791596	0.0887891122116949	0	0.0892444169836376	0.412193743960409	0	0	0.125558061468658	0	0	0.0144984525727957	BRCA
TCGA-BH-A0DQ-01A	0.0795784872563779	0	0.0636353895526302	0.0815560335773552	0	0.203271794272071	0	0.0219059436025292	0.0168455761467143	0	0	0.0169324578027476	0.00692492066918308	0.057151013097994	0.0676283852983663	0.158790364900062	0.0711023907948406	0.00115487047977746	0.15069166348179	0	0	0.00283070906756169	BRCA
TCGA-E2-A106-01A	0.0829235517740668	0	0.120992787576906	0.133477643557232	0	0.100801557117952	0	0.0875160977662139	0	0	0	0.0510998995021113	0	0.0462416640515222	0.0944125340829941	0.153493360165993	0.0484519791567673	0	0.067334818814981	0	0.000904943763865513	0.0123491626693942	BRCA
TCGA-A2-A25F-01A	0.128150949298144	0	0.0115146501756834	0.0926197677204269	0	0.177825315079841	0.0956105959677973	0.0335247235601943	0	0.00815804771203694	0	0.0387834181128614	0.0185556159136264	0.0543793072407951	0.0652968179097784	0.126168552173519	0.041809513526534	0.0456319847790828	0.0595934046819343	0	0	0.00237733614774549	BRCA
TCGA-AN-A0AT-01A	0.0689656500478808	0.00546743932786486	0	0.25026813295989	0	0.0185518366538387	0.0258711565633484	0.128087815572858	0	0	0	0.0506182470539248	0.0387603900591946	0.135991880864144	0.070378883509833	0.141196092364481	0.0396865325163726	0.0199963821656951	0.00615956034067397	0	0	0	BRCA
TCGA-D8-A27T-01A	0.0568099024289471	0	0.0376518181135681	0.104906181557191	0	0.231759130047011	0.0369453767158128	0.0196847053883249	0	0	0.00254548757169637	0.0122144544697873	0.0387208793585097	0.0654796965889822	0.0788020760945581	0.117229026728735	0.0403809732371476	0.027437077556273	0.128285553149057	0	0	0.00114766099439911	BRCA
