CancerType	BTLA	CD200	TNFRSF14	NRP1	LAIR1	TNFSF4	CD244	LAG3	ICOS	CD40LG	CTLA4	CD48	CD28	CD200R1	HAVCR2	ADORA2A	CD276	KIR3DL1	CD80	PDCD1	LGALS9	CD160	TNFSF14	IDO2	ICOSLG	TMIGD2	VTCN1	IDO1	PDCD1LG2	HHLA2	TNFSF18	BTNL2	CD70	TNFSF9	TNFRSF8	CD27	TNFRSF25	VSIR	TNFRSF4	CD40	TNFRSF18	TNFSF15	TIGIT	CD274	CD86	CD44	TNFRSF9
KICH	0.223175338352362	-0.198838367301758	0.0275205319579053	0.240902369710893	0.159865698105381	-0.0738665655896816	-0.115049639555305	0.30393483951513	0.160225194950431	0.174676857048563	0.337954658591642	0.0959610886732426	0.348629309564225	0.289102275439263	0.00622729595278022	0.014189904673654	0.359054101098019	-0.0546184471082828	-0.0452768080077509	0.240735792290344	0.0612713421195059	-0.104067803586942	0.109710120855551	0.105751055050128	-0.0555388037984239	-0.135232881169701	-0.0589043327688091	0.0145400776844205	0.303777054939338	-0.0715759367926323	-0.0473456887038158	0.0546296830815309	0.441385745089989	0.386792028192884	0.0992136000850184	0.439618020764477	0.229542235225391	0.0527114971511686	0.0142516213228951	-0.0546523956524265	0.183002251562005	-0.0660116469754654	0.177553517548052	0.031792634977118	0.0615509098578584	0.278461295479289	0.216692709910275
KIRC	0.255505518109385	-0.158220139333483	-0.229334883302016	0.0190018315553414	0.268465596961114	0.424593181719779	0.137976241443977	0.253026519778511	0.263634191629567	0.0286203201085788	0.265638992964901	0.0490774281698816	0.21645844280982	0.232299825529761	0.0111645755492325	-0.0312587318875841	0.262109363871967	-0.142048894570895	0.431426257632246	0.202119761420698	0.103907231263599	0.143980916323183	0.108764374684529	0.134185323243512	-0.0365080353060939	0.0779339129743822	-0.0134124882464212	-0.0865985143376553	0.378465164484885	-0.210387000908036	0.0895263379711594	0.0918131230205243	0.0478787489266939	0.0406904503403373	0.236530541164508	0.148344913122602	0.0467215875836843	-0.129293017742255	-0.159183592647799	0.0141155375513477	0.117433193723615	0.162648260055441	0.274147568653146	0.238968575028603	0.222392973733843	0.399623984827418	0.306136120728573
KIRP	0.216546856272318	-0.102591586009214	-0.356493678490233	-0.00379782482047602	-0.138338107760941	0.130446723445089	-0.129043529917278	0.189038538576465	0.125338992204149	-0.0736728145046887	0.139552212920884	-0.137988131177295	0.0106326932779868	0.0846097322308424	-0.251160218036566	0.0134104005676525	0.187703489915963	0.0256441971872565	0.198479972023171	0.168502175361783	-0.0563709306232195	0.122053592280131	0.109969658851318	0.193252046304284	0.137599622095758	-0.0225157103343677	-0.0662974387077132	0.312555484282024	0.174642722045048	-0.15735505143337	0.0725596611008858	0.0528062366174998	0.125299735285179	0.0954692534660915	0.112912167501108	0.134237692860197	0.0571253015983404	-0.147155666540498	0.141921504615159	0.0223632565179362	0.0301878552076879	0.160173961200383	0.220464983086984	0.00436504255442022	-0.128376359809085	0.179503065318383	0.240995746093107
LAML	0.118782840133703	0.158659079405876	-0.18041577769452	0.114060911632352	0.040932298211643	0.107592847620919	-0.0926188821161825	-0.277911648204397	-0.196953043791369	-0.103843545657221	-0.237050018250258	-0.155406119531441	-0.192938093161685	-0.0488499618192087	-0.20579391048857	0.0452720969336807	-0.108123349620736	-0.293671798648202	0.0975239952244382	-0.238958997690215	-0.203189921880816	0.270207214610688	0.0868126757050687	0.180347820371358	0.123097594984772	0.0589532885835292	0.110254824050554	0.100268107630789	-0.0940269685828669	0.130688602901157	-0.110989013272501	0.198957611269314	-0.0154039507252063	-0.0692679010101704	-0.327887711298269	-0.191289830156638	-0.197169878552613	-0.334013440204627	-0.177315476666023	-0.207838276281759	-0.0943428575867259	-0.0223217173677513	-0.0943980432071484	0.0679275272269712	-0.148507347477446	-0.271927961435446	0.0326736958470333
LGG	-0.00979473697744461	-0.0866817705602803	0.0454762973153794	0.400403849017262	0.00177327630918467	0.0109820446720308	-0.0278661266563273	0.173939335863292	0.102870438838254	0.123014201094859	0.0382581362808928	0.130056266862135	0.0797066093456368	0.0456771661844263	0.0059550938959707	0.191389988542487	0.508639685063195	0.0377569442676704	0.165599281004281	0.0765936903473887	-0.0235750642306535	0.228959459386183	0.0689961670246845	0.0247090640902321	-0.00258889313218796	-0.123271192707761	0.231263541166398	0.202935586802586	0.0940206717789325	-0.244995564149225	-0.0828503854866894	0.00596061552376856	0.120350817293654	-0.131529280084147	-0.0792875367800286	0.130869086363484	-0.111657325037888	-0.337522589749726	0.129538394724716	0.049548545774598	-0.0430018320313405	0.0921590956251295	-0.059001916970969	0.0412359011335503	-0.0481110780360709	-0.0199188065066786	0.0141310291772591
LIHC	0.1255748176375	0.156723350940043	0.187243762408519	0.218246693427681	0.341970363851883	0.36122844827976	0.124478351569232	0.208315138283338	0.243600706630587	0.00745788012103759	0.23424283941836	0.0966120851373704	0.215851770184619	0.251518493344769	0.281075190604952	0.0684698250881196	0.427638190189451	0.0344890031837497	0.252905622615383	0.235738005556282	0.236568405582447	0.0611009413198936	-0.0144858685211354	-0.0769928054841719	0.0502678281802246	-0.120408661461966	0.180022438487583	0.131104112681821	0.184794116834884	0.123879710127483	0.168597425177662	0.116173225881977	0.21732669431351	0.162076656959476	0.271792285190254	0.169554653682534	0.177016130567127	0.116887446641232	0.146368881584882	0.131154730032694	0.185197095381872	0.178943647330684	0.230226626061969	0.21134213662325	0.288980350644543	0.138584175127277	0.15900317701428
LUAD	0.00232465780774433	0.0523222920637854	-0.267237471991849	0.051266947973054	0.003098775621914	0.310358743451012	0.0333938474486776	0.165607938335442	0.109932283315822	-0.26398668703412	0.146696951131695	-0.123921985452685	-0.0103595060913942	-0.0282609850831005	0.0632401544516742	0.0555041827705485	0.139829911181775	0.119091163074792	0.141153813075252	0.107219954625077	-0.236517891655165	0.148420035183651	-0.172542858628329	0.0747577021354813	-0.0222997948468931	-0.0190322405096993	0.0269710444230641	0.234449761984192	0.238834445738521	-0.177026432145681	0.0271538412974389	0.0937534240761002	0.16549361015761	-0.0642809262320189	0.0469458995185818	-0.1264356159038	0.101714345698682	-0.19979597618428	-0.0371021186605842	-0.0118185567288443	0.0737185335087008	-0.235747587987663	0.125588344060939	0.324776229281528	0.094034620408526	-0.115625124294114	0.250922494852563
LUSC	-0.182775194246482	-0.049468202546687	-0.201112372487322	-0.218567376639229	-0.206962154540382	-0.0580892919139223	-0.112610905367158	-0.068135985127935	-0.17668385268845	-0.262870628585947	-0.120758605397105	-0.181574158911126	-0.234070992053818	-0.166523970393129	-0.210641535478669	-0.0560090541921052	-0.00599633384420817	-0.0636774613005004	-0.134981081668299	-0.139316615726416	-0.0849746322482459	-0.0954810625164453	-0.239314871669564	-0.0201056709735626	0.0107937818841919	-0.194901852777643	0.0300929506927955	-0.00818664590638884	-0.0390281446375099	-0.138001833030412	0.0721670017901259	0.0390346218351682	-0.0239060692382635	-0.0659535154008428	-0.0509140567641178	-0.209625951526296	0.00459344871317941	-0.36600678530272	-0.187110244028072	-0.113128116192303	0.0383199975633151	-0.028712709050889	-0.114098776815973	0.0592328314149638	-0.196043227425172	-0.125667493229859	-0.094887822847896
MESO	0.146805210680428	-0.370581352698441	-0.187939496690327	0.505725570768685	0.231184561265805	0.470653778021536	-0.045795590449764	-0.0381665740639425	0.156117712129851	-0.18614094994667	0.159896729857757	0.0167414730805376	0.0282448751065587	0.204633679984625	0.14731352237364	0.22831650099721	0.364367750742348	-0.244056112874484	0.316152568605737	0.137285721897901	0.0890242271334021	-0.0717596049972646	-0.214140687676852	-0.0954167777904994	-0.0371033950857736	-0.0804680657039134	0.085006118191367	0.170143039540999	0.385234118951785	-0.157182477479941	0.261987447574266	-0.0388388009106188	0.243811809930078	0.213623288838742	-0.195319906663639	0.13646008864687	0.126513639543474	-0.542083605720253	0.138409754876941	0.0207015142796384	-0.0444602173197445	-0.00771787650313123	0.205462799920373	0.315937445743288	0.170384902616977	0.236738922490559	0.234136070144628
OV	-0.0517422322806725	-0.145389898504169	-0.00323467122518708	0.176447502732132	0.117460606760148	-0.0197960742789847	0.0353123722320166	0.131855961563513	0.118541050975411	0.0516714119155625	0.12540427397505	0.0673401482347589	0.209577041896829	0.0782947841219385	0.141866889311896	0.187739390260413	0.188075675271416	0.0391958850564737	0.248628038074965	0.0733101133611734	0.000801623927034408	0.136533985137533	0.0455450404545601	0.080091762406248	0.0493524073501987	-0.0124986835273466	0.139807974587235	0.099767979887464	0.135680955061205	-0.0651586566866728	0.117709866366577	-0.0125205144318007	-0.0037028042766541	0.0149935387762339	0.104819857186008	0.0172405324386918	0.110366008729635	-0.0543941820260688	0.0334305968918343	-0.00446455919788148	0.0197294091918643	0.0087258578086885	0.0798647640501216	0.197119132798033	0.117592072138276	0.201824841434265	0.160904747327301
PAAD	-0.0265379278985388	-0.273838547306214	0.216184599985671	0.0186122488978717	0.0286205620540398	0.0964903241999366	0.0593654384929284	0.214590895602942	0.0686866787200641	-0.0621644686216001	0.0824524070059235	-0.0854969508629295	-0.0537822389759312	0.0640138155175038	0.0761661479242471	-0.143602475354089	0.284839788427324	0.0403112227422303	0.174075728845244	0.0448468686089122	0.298026194673446	0.0233384240734363	0.0144303006261596	0.105990637268796	-0.133703030104725	-0.0356702438197199	0.000180124543492414	0.242260102514591	0.232039987876604	0.10864616598121	-0.0365241151833586	0.00428831219191727	0.21624605987818	0.239183291888756	0.0221102859864682	0.0260833477674547	0.135990983039024	0.115133460820889	-0.023269833616609	0.202153890486571	0.214362219610789	0.225732776417035	0.0313186301428551	0.380641064344295	0.113966844125313	0.36491381191383	0.244986383667464
PCPG	-0.14743460281168	-0.0313822298415475	-0.172273396728238	0.0992415380396094	0.00914551525382367	0.049768534345339	-0.12580174319301	-0.0987253012815144	0.0129315558929145	-0.125946866760964	-0.0548600315747186	-0.106587540236375	0.087794009840206	0.0602986227589102	-0.0021727034313093	0.0225157170795724	0.195534897472397	-0.162634197908448	0.0763422223640385	0.0264885179266065	-0.16265491883608	0.259899041141815	-0.0868061885099323	-0.155205065863289	0.0162927816622186	0.0583356576936297	0.0557333120875333	-0.110702700733238	-0.00459816544078483	-0.1181496848553	-0.108738234820544	-0.0668733416526353	0.202266019020365	0.121048452945538	-0.0035901834398381	-0.110728544514303	-0.176875101260042	-0.144281769347121	-0.152504137918662	-0.177576802349549	-0.200649505303637	0.236071338035129	-0.0681621913934593	-0.0309458546653009	-0.0138638751054811	-0.129600443023071	-0.00259686131006269
PRAD	0.285924685138378	0.0160276618817888	-0.30684919863966	0.346849295138428	0.230991874751195	0.0993483881661091	0.125338113074603	0.0107543692396146	0.27052651679466	0.184341535686724	0.193858585389872	0.151174350739484	0.210280853398425	0.26900616840006	0.303034464697039	0.23472826075389	0.242274554921257	0.0909022924485507	0.36316865396002	0.163365635955729	0.0930453612943264	0.111517858127492	0.157100276712748	0.0327872113482963	0.15502980410754	-0.0279328636340116	-0.127263664012472	0.200959448650097	0.211424347686305	0.16519917954791	0.291252380478522	0.161722361448414	0.237060863125079	0.0140978677721287	0.204354743053833	0.178615430826984	0.0130862178358061	-0.139946179941772	0.0670442818704857	-0.137287358012413	0.135669658676645	0.104926733049713	0.273433195289823	0.121608209752324	0.286912001996574	-0.148502393144115	0.314144039387079
READ	-0.0917266389382852	0.0168443774351322	-0.316449120852612	0.0431232306279031	-0.100511742089077	-0.00743507223490257	-0.041321030181788	-0.033391737069178	0.166300162046896	-0.0343492894528776	0.116992186782097	-0.0635338240620997	-0.0075496583998878	0.0264478142186324	0.0160917950549748	-0.217089109259133	0.01039354031406	0.00872272810726704	0.150978791586342	-0.0683863274284734	-0.124839765745067	0.0826483879604857	-0.214895445275402	-0.0469498998700476	-0.0949398718570507	-0.0957921338176334	-0.0588693284388614	0.223239062782465	0.0824798192178562	0.196942846214972	-0.120459685554687	-0.076040606701854	-0.0545065002303909	-0.0580986290579014	-0.113839900293526	-0.170713053789606	-0.0835458465930791	-0.210234599199502	-0.296232829293168	-0.0727981733505788	-0.242036959137711	0.0314319874400963	0.0330407654161149	0.237812110759038	0.0760194683381128	0.210075998268147	0.0935493947638033
SARC	-0.0604551359678343	-0.0457841132186885	-0.227575737749879	0.0607441514096981	-0.217191291677341	0.0847582275156143	-0.0201915911227527	-0.00219827287732695	0.0373143757574141	-0.216121977764564	0.0226664756738974	-0.17936929852968	-0.176069060819426	-0.107137450810856	-0.152136028335674	0.237971478160057	-0.00465547679715588	-0.0613955535736568	0.135537640708484	-0.0666408306389168	-0.280710286970714	0.0406554371165311	-0.156788640281848	-0.0749174770538459	-0.0255886783373985	-0.264486056355923	0.239030759008978	-0.048703014125426	0.0500861792263043	-0.0755349302262887	-0.0441404921471367	-0.101017212586186	0.057846876034832	-0.0420167948108816	-0.325080886819661	-0.0922774022448452	-0.233615327260734	-0.288938305649267	-0.269925696117242	-0.150296114845215	-0.233134875917953	-0.0297799934126257	-0.00969956969233567	0.184470303296339	-0.148675149324328	-0.0225271366858504	0.0450764641772864
SKCM	0.0294969036038503	-0.0233988979427923	0.0371978004549553	0.106945226118215	-0.0342198624587915	0.120693324616406	-0.0450324754746007	-0.0279683838679427	0.0783044749913181	-0.0310141096119815	0.0665198914157901	-0.00782765422247445	0.0177003082384496	0.0267485195308744	0.028682730396187	-0.0587368896119588	0.0235465596612869	0.00523195202069928	0.115971040452259	-0.0680839184137393	-0.101049971690914	-0.0248692035371593	-0.107853777248342	-0.0425178976507109	-0.127090967237129	-0.0278234918092616	-0.0699893266583381	0.0605794043758194	0.143240243390666	-0.065451130362086	-0.0191719719980688	-0.0673737501201471	-0.101895589334309	-0.122918934767515	-0.118849992933312	-0.0876825843262177	-0.0820604658036838	-0.224737332932594	-0.172676921741572	-0.0774180362459941	-0.19227890829217	0.0699508286627251	0.00397459308355221	0.121353390383266	0.0502134298547157	0.0157274723913689	0.0220694144790902
STAD	-0.100304839817094	-0.190203886618983	0.0580615691688283	-0.121497682778411	-0.120908774389165	0.0288688730182656	0.0918587799254864	0.105245314649412	0.110910371972342	-0.113900484794174	0.180584947123336	-0.208675315367432	-0.117810658506488	-0.0905891585762756	0.00947001632369637	0.0466336414863461	0.142464634360813	0.061546795518269	0.220997428073106	0.0568212597328193	0.00680845149724896	0.129046608642543	-0.132401066582034	0.0191877471532544	-0.0235232411898097	-0.022244619711116	-0.0914321825774143	0.192851492897492	0.0165117936528686	0.0302610435743144	0.0460654650677282	0.0182617240792149	0.0374392245144044	0.0333514410273409	0.0136307095587254	-0.152738268778057	0.32422669572819	-0.302487912935074	-0.038983094746251	0.000260003022078754	0.108355687344577	0.0357660401671484	0.0286849634359355	0.26050038872749	-0.041875119049663	-0.0745781475008862	0.0750003008826528
